id,event_id,player_id,outcome,min,sec,displaymin,side,x,y,to,to_x,to_y,to_z,field_pass,type,period,team,qualifiers/31
1592874045,970,15207,1,96,9,92,H,57.6,8.6,37605,61.7,3.8,,t,1,3,357,
,,28525,1,93,9,92,A,37.1,67.3,,,,,t,100,2,632,
,,28525,1,93,9,92,A,37.1,67.3,,36,66.3,,t,101,2,632,
1978224400,726,28525,1,93,10,92,A,36,66.3,32644,41.5,62.6,,t,1,2,632,
,,32644,1,93,11,92,A,41.5,62.6,,,,,t,100,2,632,
,,32644,1,93,11,92,A,41.5,62.6,,39,61.8,,t,101,2,632,
2006764575,727,32644,1,93,12,92,A,39,61.8,42899,14.5,51.3,,t,1,2,632,
,,37605,1,96,12,92,H,61.7,3.8,,58.4,17.6,,t,101,3,357,
,,37605,1,96,12,92,H,61.7,3.8,,,,,t,100,3,357,
1988738146,971,37605,1,96,13,92,H,58.4,17.6,44989,67.4,72.3,,t,1,3,357,
852943845,728,42899,0,93,17,92,A,14.6,43.3,,72.8,43.6,,t,1,2,632,
,,44989,1,96,18,92,H,67.4,72.3,,70.4,61.1,,t,101,3,357,
,,44989,1,96,18,92,H,67.4,72.3,,,,,t,100,3,357,
1673376969,972,44989,1,96,19,92,H,70.4,61.1,69600,80.7,2,,t,1,3,357,
1001820253,921,38392,1,93,21,92,H,29.2,59,,,,,f,12,2,357,
1177731278,729,39462,1,93,23,92,A,61.4,37.4,19975,57.5,58.8,,t,1,2,632,
,,69600,1,96,25,92,H,80.7,2,,87.8,13.4,,t,101,3,357,
,,69600,1,96,25,92,H,80.7,2,,,,,t,100,3,357,
,,19975,1,93,25,92,A,57.5,58.8,,,,,t,100,2,632,
,,19975,1,93,25,92,A,57.5,58.8,,55.7,43.7,,t,101,2,632,
1680933942,730,19975,1,93,26,92,A,55.7,43.7,39462,55.5,31.8,,t,1,2,632,
1076463729,973,69600,1,96,26,92,H,87.8,13.4,15207,73.6,19.8,,t,1,3,357,
29029365,731,39462,0,93,28,92,A,55.9,31.2,,65.6,14.3,,t,1,2,632,
,,15207,1,96,28,92,H,73.6,19.8,,76.2,15.6,,t,101,3,357,
,,15207,1,96,28,92,H,73.6,19.8,,,,,t,100,3,357,
534150359,974,15207,1,96,29,92,H,76.2,15.6,69600,83.7,4.7,,t,1,3,357,
400561431,922,55634,1,93,30,92,H,38.8,76,,,,,f,8,2,357,
1360174027,923,55634,1,93,31,92,H,38.8,76,,,,,f,49,2,357,
873949279,924,55634,1,93,32,92,H,44.5,79.6,44989,36.9,67.8,,t,1,2,357,
,,69600,1,96,33,92,H,83.7,4.7,,,,,t,100,3,357,
,,69600,1,96,33,92,H,83.7,4.7,,84.9,11.7,,t,101,3,357,
169806503,975,69600,1,96,34,92,H,84.9,11.7,37605,73.3,17.9,,t,1,3,357,
,,44989,1,93,34,92,H,36.9,67.8,,37.5,67.8,,t,101,2,357,
,,44989,1,93,34,92,H,36.9,67.8,,,,,t,100,2,357,
1724724215,925,44989,1,93,35,92,H,37.5,67.8,66842,61.8,37.4,,t,1,2,357,
611638313,926,66842,0,93,36,92,H,61.8,37.4,,68.7,51.5,,t,1,2,357,
658871107,732,15312,1,93,37,92,A,32.4,43.1,,,,,f,8,2,632,
2173366,733,15312,1,93,38,92,A,33.5,43.3,,,,,f,49,2,632,
1466899764,734,15312,1,93,38,92,A,33.5,43.3,19975,39.9,63,,t,1,2,632,
,,37605,1,96,38,92,H,73.3,17.9,,70.7,21,,t,101,3,357,
,,37605,1,96,38,92,H,73.3,17.9,,,,,t,100,3,357,
546248,976,37605,1,96,39,92,H,70.7,21,15208,74.6,5.9,,t,1,3,357,
,,19975,1,93,39,92,A,39.9,63,,39.9,63.4,,t,101,2,632,
,,19975,1,93,39,92,A,39.9,63,,,,,t,100,2,632,
277407783,735,19975,1,93,40,92,A,39.9,63.4,58893,35.2,91.1,,t,1,2,632,
1631151296,977,15208,0,96,43,92,H,86.4,4.1,,91.9,38.6,,f,1,3,357,
2102171622,765,28525,1,96,44,92,A,8.4,67.6,19975,,,,f,12,3,632,
1110092832,736,58893,0,93,45,92,A,35.7,93.6,,46.7,93.2,,t,1,2,632,
839730344,766,19975,1,96,46,92,A,22,48.1,37572,,,,f,12,3,632,
2073491588,927,15207,1,93,46,92,H,60.8,11.7,,,,,f,49,2,357,
1839470235,767,37572,1,96,47,92,A,34.4,67.5,20153,47.5,74.2,,t,1,3,632,
1611353168,928,15207,1,93,48,92,H,67.3,16.7,37605,72.9,26.5,,t,1,2,357,
73888914,768,20153,1,96,49,92,A,47.5,74.2,,,,,f,49,3,632,
,,37605,1,93,51,92,H,72.9,26.5,,72.9,25.9,,t,101,2,357,
,,37605,1,93,51,92,H,72.9,26.5,,,,,t,100,2,357,
2000778066,929,37605,1,93,52,92,H,72.9,25.9,69600,86.4,23.7,,t,1,2,357,
,,69600,1,93,52,92,H,86.4,23.7,,,,,t,100,2,357,
1804985256,930,69600,1,93,53,92,H,86.4,23.7,37605,88.4,15.3,,t,1,2,357,
881714493,769,20153,1,96,54,92,A,70.4,92.6,37572,90.6,69.7,,t,1,3,632,
,,37572,1,96,57,92,A,90.6,69.7,,,,,t,100,3,632,
428007988,770,37572,1,96,58,92,A,90.6,69.7,,100,0.3,26.4,f,13,3,632,
,,37605,1,93,58,92,H,88.4,15.3,,78,27,,t,101,2,357,
,,37605,1,93,58,92,H,88.4,15.3,,,,,t,100,2,357,
26228160,931,37605,1,93,59,92,H,78,27,44989,75.9,58.5,,t,1,2,357,
,,44989,1,94,0,93,H,75.9,58.5,,,,,t,100,2,357,
,,44989,1,94,0,93,H,75.9,58.5,,75.9,58.2,,t,101,2,357,
1409748821,932,44989,1,94,1,93,H,75.9,58.2,55634,91.6,75.7,,t,1,2,357,
29102807,933,55634,0,94,2,93,H,91.6,75.7,,91.5,67,,t,1,2,357,
610507,737,20658,1,94,3,93,A,11.1,30.4,,,,,f,8,2,632,
843488324,771,37572,0,97,3,93,A,96.9,-1.6,,,,,f,5,3,632,
1290958382,978,15208,1,97,3,93,H,3.1,101.6,20388,,,,f,5,3,357,
1074158204,738,20658,1,94,4,93,A,4.8,29.4,,,,,f,49,2,632,
1852224428,739,20658,0,94,5,93,A,4.9,28.3,19054,39.6,40.7,,t,1,2,632,
1271047455,740,19054,0,94,8,93,A,41.4,39.9,,,,,f,44,2,632,
1535281693,934,38392,1,94,8,93,H,58.6,60.1,,,,,f,44,2,357,
31311245,935,38392,1,94,9,93,H,56.8,60.9,44989,67,66.7,,t,1,2,357,
536407239,979,20388,1,97,10,93,H,3.2,100,44989,24.3,80.5,,f,1,3,357,
1846631635,936,44989,0,94,11,93,H,66.1,65.4,,69.7,44,,t,1,2,357,
,,44989,1,97,11,93,H,24.3,80.5,,,,,f,100,3,357,
,,44989,1,97,11,93,H,24.3,80.5,,26,79.9,,f,101,3,357,
362569431,741,19975,1,94,12,93,A,34,60.5,,,,,f,49,2,632,
1931359048,980,44989,1,97,12,93,H,26,79.9,66842,41.9,95.4,,t,1,3,357,
1603489774,742,19975,1,94,13,93,A,35.6,62.1,37572,77.5,86.2,,t,1,2,632,
,,66842,1,97,16,93,H,41.9,95.4,,55.4,92.9,,t,101,3,357,
,,66842,1,97,16,93,H,41.9,95.4,,,,,t,100,3,357,
1985310655,981,66842,1,97,17,93,H,55.4,92.9,44989,43.2,72.9,,t,1,3,357,
,,44989,1,97,18,93,H,43.2,72.9,,,,,t,100,3,357,
744135103,982,44989,1,97,19,93,H,43.2,72.9,15208,38.1,63.4,,t,1,3,357,
715392258,743,37572,0,94,20,93,A,84,84,,,,,f,3,2,632,
1441606444,938,38392,1,94,20,93,H,16,16,,,,,f,7,2,357,
,,15208,1,97,21,93,H,38.1,63.4,,35.9,61.7,,t,101,3,357,
,,15208,1,97,21,93,H,38.1,63.4,,,,,t,100,3,357,
12744790,983,15208,1,97,22,93,H,35.9,61.7,40691,34.9,40.4,,t,1,3,357,
,,40691,1,97,23,93,H,34.9,40.4,,,,,t,100,3,357,
,,40691,1,97,23,93,H,34.9,40.4,,36.4,30.6,,t,101,3,357,
1870872303,744,37572,1,94,24,93,A,76.6,101.4,,,,,f,5,2,632,
1394770438,939,38392,0,94,24,93,H,23.4,-1.4,,,,,f,5,2,357,
1560396294,984,40691,1,97,24,93,H,36.4,30.6,69600,64.7,4.1,,t,1,3,357,
,,69600,1,97,26,93,H,64.7,4.1,,,,,t,100,3,357,
,,69600,1,97,26,93,H,64.7,4.1,,66,4.1,,t,101,3,357,
1348710558,985,69600,1,97,27,93,H,66,4.1,37605,57.1,5.8,,t,1,3,357,
801066379,745,37572,1,94,29,93,A,74.9,100,19975,70.7,97.8,,f,1,2,632,
,,37605,1,97,29,93,H,57.1,5.8,,,,,t,100,3,357,
,,37605,1,97,29,93,H,57.1,5.8,,57,6.7,,t,101,3,357,
2004442578,986,37605,1,97,30,93,H,57,6.7,69600,60.3,21.6,,t,1,3,357,
,,69600,1,97,31,93,H,60.3,21.6,,,,,t,100,3,357,
,,69600,1,97,31,93,H,60.3,21.6,,59,33.9,,t,101,3,357,
637890774,987,69600,1,97,32,93,H,59,33.9,40691,46.5,25.3,,t,1,3,357,
,,19975,1,94,32,93,A,70.7,97.8,,69.9,94.5,,f,101,2,632,
,,40691,1,97,32,93,H,46.5,25.3,,,,,t,100,3,357,
,,19975,1,94,32,93,A,70.7,97.8,,,,,f,100,2,632,
344791123,746,19975,1,94,33,93,A,69.9,94.5,32644,54.4,63.7,,t,1,2,632,
340740528,988,40691,1,97,33,93,H,46.5,25.3,37605,61.7,6.5,,t,1,3,357,
,,32644,1,94,35,93,A,54.4,63.7,,,,,t,100,2,632,
,,32644,1,94,35,93,A,54.4,63.7,,54.4,58.5,,t,101,2,632,
2048880123,747,32644,1,94,36,93,A,54.4,58.5,39462,55.2,41.5,,t,1,2,632,
,,37605,1,97,38,93,H,61.7,6.5,,,,,t,100,3,357,
,,37605,1,97,38,93,H,61.7,6.5,,59.6,3.7,,t,101,3,357,
86899035,989,37605,1,97,39,93,H,59.6,3.7,15207,65.9,2,,t,1,3,357,
,,39462,1,94,39,93,A,55.2,41.5,,,,,t,100,2,632,
,,39462,1,94,39,93,A,55.2,41.5,,55.5,39.1,,t,101,2,632,
1039211782,748,39462,1,94,40,93,A,55.5,39.1,28525,40.9,63.6,,t,1,2,632,
,,15207,1,97,40,93,H,65.9,2,,64.3,2,,t,101,3,357,
,,15207,1,97,40,93,H,65.9,2,,,,,t,100,3,357,
255861496,990,15207,1,97,41,93,H,64.3,2,37605,56.7,8,,t,1,3,357,
,,37605,1,97,42,93,H,56.7,8,,59.2,11.7,,t,101,3,357,
,,28525,1,94,42,93,A,40.9,63.6,,43,65.4,,t,101,2,632,
,,28525,1,94,42,93,A,40.9,63.6,,,,,t,100,2,632,
,,37605,1,97,42,93,H,56.7,8,,,,,t,100,3,357,
1226433252,749,28525,1,94,43,93,A,43,65.4,58893,57.2,93,,t,1,2,632,
339586130,991,37605,1,97,43,93,H,59.2,11.7,15208,42.9,13.5,,t,1,3,357,
475283902,750,58893,0,94,46,93,A,61.3,92.1,,76.2,67.2,,t,1,2,632,
,,15208,1,97,46,93,H,42.9,13.5,,44.5,25.5,,t,101,3,357,
,,15208,1,97,46,93,H,42.9,13.5,,,,,t,100,3,357,
317830567,992,15208,1,97,47,93,H,44.5,25.5,38392,43,44.3,,t,1,3,357,
657642346,940,38392,1,94,48,93,H,28.1,48.4,44989,36.7,56.9,,t,1,2,357,
,,38392,1,97,48,93,H,43,44.3,,43.1,46.3,,t,101,3,357,
,,38392,1,97,48,93,H,43,44.3,,,,,t,100,3,357,
1219459787,993,38392,1,97,49,93,H,43.1,46.3,40691,46,22.1,,t,1,3,357,
925588211,941,44989,1,94,50,93,H,36.7,56.9,,,,,f,49,2,357,
424255657,942,44989,0,94,51,93,H,37.2,56.9,,46.7,58.5,,t,1,2,357,
,,40691,1,97,51,93,H,46,22.1,,47.4,23.9,,t,101,3,357,
,,40691,1,97,51,93,H,46,22.1,,,,,t,100,3,357,
1492034669,994,40691,1,97,52,93,H,47.4,23.9,15208,45.8,36.1,,t,1,3,357,
2016643530,751,15312,1,94,53,93,A,46.6,47.6,,,,,f,49,2,632,
765754970,752,15312,0,94,55,93,A,56.5,59.4,,72.8,74.1,,t,1,2,632,
,,15208,1,97,55,93,H,45.8,36.1,,48.4,35.4,,t,101,3,357,
,,15208,1,97,55,93,H,45.8,36.1,,,,,t,100,3,357,
996904666,943,15207,1,94,56,93,H,30.8,33.1,,,,,f,8,2,357,
210046731,995,15208,1,97,56,93,H,48.4,35.4,15207,65,4.4,,t,1,3,357,
1550315645,944,15207,1,94,57,93,H,30.8,33.1,,,,,f,49,2,357,
,,15207,1,98,2,94,H,65,4.4,,,,,t,100,3,357,
,,15207,1,98,2,94,H,65,4.4,,72.4,23.7,,t,101,3,357,
689729482,996,15207,1,98,3,94,H,72.4,23.7,37605,69,43,,t,1,3,357,
,,37605,1,98,5,94,H,69,43,,,,,t,100,3,357,
86789935,997,37605,1,98,6,94,H,69,43,44989,69.4,59.4,,t,1,3,357,
1604344949,998,44989,0,98,11,94,H,80.4,74.1,,87.8,62.1,,t,1,3,357,
928050448,772,15312,1,98,12,94,A,13.1,34.5,,,,,f,8,3,632,
1975692464,773,15312,1,98,12,94,A,10.9,34.6,,,,,f,49,3,632,
869936470,774,15312,1,98,13,94,A,7.4,33.9,,,,,f,12,3,632,
1922446159,775,15312,1,98,15,94,A,13.9,-1.4,,,,,f,5,3,632,
1293362837,999,66842,1,98,15,94,H,92.1,77.6,,,,,f,61,3,357,
1296628678,1000,66842,0,98,15,94,H,86.1,101.4,,,,,f,5,3,357,
314102669,776,20658,1,98,31,94,A,20.6,0,37572,32.7,13.1,,f,1,3,632,
1220903886,777,37572,0,98,34,94,A,32.8,13.7,,58.3,9.8,,t,1,3,632,
643594291,1001,38392,1,98,36,94,H,38.8,92.9,,,,,f,49,3,357,
1198448268,1002,38392,1,98,40,94,H,30.5,90,40691,32.9,54,,t,1,3,357,
,,40691,1,98,42,94,H,32.9,54,,,,,t,100,3,357,
,,40691,1,98,42,94,H,32.9,54,,33.8,49.3,,t,101,3,357,
1061668858,1003,40691,1,98,43,94,H,33.8,49.3,15207,62.8,3.2,,t,1,3,357,
,,15207,1,98,49,94,H,62.8,3.2,,,,,t,100,3,357,
,,15207,1,98,49,94,H,62.8,3.2,,71.5,10.6,,t,101,3,357,
952602416,1004,15207,1,98,50,94,H,71.5,10.6,37605,67.2,18.5,,t,1,3,357,
,,37605,1,98,51,94,H,67.2,18.5,,65.7,18.5,,t,101,3,357,
,,37605,1,98,51,94,H,67.2,18.5,,,,,t,100,3,357,
1834552126,1005,37605,1,98,52,94,H,65.7,18.5,69600,73.7,17.3,,t,1,3,357,
,,69600,1,98,52,94,H,73.7,17.3,,,,,t,100,3,357,
752217109,1006,69600,1,98,53,94,H,73.7,17.3,37605,63.7,13.7,,t,1,3,357,
,,37605,1,98,53,94,H,63.7,13.7,,,,,t,100,3,357,
67042373,1007,37605,1,98,54,94,H,63.7,13.7,15207,70.1,3.2,,t,1,3,357,
,,15207,1,98,54,94,H,70.1,3.2,,70.9,3.8,,t,101,3,357,
,,15207,1,98,54,94,H,70.1,3.2,,,,,t,100,3,357,
1147401949,1008,15207,1,98,55,94,H,70.9,3.8,37605,61.3,10.1,,t,1,3,357,
,,37605,1,98,57,94,H,61.3,10.1,,60.5,10.4,,t,101,3,357,
,,37605,1,98,57,94,H,61.3,10.1,,,,,t,100,3,357,
1826679244,1009,37605,1,98,58,94,H,60.5,10.4,15208,55.2,15.9,,t,1,3,357,
,,15208,1,99,2,95,H,55.2,15.9,,55.9,13.4,,t,101,3,357,
,,15208,1,99,2,95,H,55.2,15.9,,,,,t,100,3,357,
685708125,1010,15208,1,99,3,95,H,55.9,13.4,15207,61.1,3.7,,t,1,3,357,
,,15207,1,99,5,95,H,61.1,3.7,,,,,t,100,3,357,
,,15207,1,99,5,95,H,61.1,3.7,,64.3,3.7,,t,101,3,357,
2065721693,1011,15207,1,99,6,95,H,64.3,3.7,15208,55.2,7.3,,t,1,3,357,
,,15208,1,99,7,95,H,55.2,7.3,,,,,t,100,3,357,
432676633,1012,15208,1,99,8,95,H,55.2,7.3,40691,47.3,28,,t,1,3,357,
,,40691,1,99,10,95,H,47.3,28,,,,,t,100,3,357,
,,40691,1,99,10,95,H,47.3,28,,47.2,29.5,,t,101,3,357,
1265324729,1013,40691,1,99,11,95,H,47.2,29.5,15208,59.5,9.2,,t,1,3,357,
,,15208,1,99,13,95,H,59.5,9.2,,,,,t,100,3,357,
,,15208,1,99,13,95,H,59.5,9.2,,57.8,8.6,,t,101,3,357,
1566337029,1014,15208,1,99,14,95,H,57.8,8.6,15207,67.6,19.7,,t,1,3,357,
109859948,1015,15207,0,99,15,95,H,69.5,19.8,,87.5,0,,t,1,3,357,
1349320504,778,39462,1,99,18,95,A,14.4,101.6,,,,,f,5,3,632,
597084110,1016,15207,0,99,18,95,H,85.6,-1.6,,,,,f,5,3,357,
1345979154,779,58893,1,99,30,95,A,16.4,100,19975,34.6,77.2,,f,1,3,632,
2024144579,780,19975,0,99,31,95,A,34.6,77.2,20153,42.4,72.4,,t,1,3,632,
1092581314,781,20153,0,99,34,95,A,41.9,70.2,,,,,f,4,3,632,
527971334,1017,15208,1,99,34,95,H,58.1,29.8,40691,,,,f,4,3,357,
8508355,1018,40691,1,99,40,95,H,56.2,32.2,41316,63.3,70.8,,f,1,3,357,
,,41316,1,99,40,95,H,63.3,70.8,,,,,f,100,3,357,
,,41316,1,99,40,95,H,63.3,70.8,,62.4,71.4,,f,101,3,357,
773887354,1019,41316,1,99,41,95,H,62.4,71.4,66842,68.2,77.8,,t,1,3,357,
,,66842,1,99,43,95,H,68.2,77.8,,,,,t,100,3,357,
,,66842,1,99,43,95,H,68.2,77.8,,72.3,80,,t,101,3,357,
627924816,1020,66842,1,99,44,95,H,72.3,80,44989,66.2,65.8,,t,1,3,357,
,,44989,1,99,48,95,H,66.2,65.8,,,,,t,100,3,357,
,,44989,1,99,48,95,H,66.2,65.8,,64.6,60.3,,t,101,3,357,
538178636,1021,44989,1,99,49,95,H,64.6,60.3,41316,76.1,92.7,,t,1,3,357,
,,41316,1,99,51,95,H,76.1,92.7,,73.7,92.9,,t,101,3,357,
,,41316,1,99,51,95,H,76.1,92.7,,,,,t,100,3,357,
1399060066,1022,41316,1,99,52,95,H,73.7,92.9,66842,91.8,91.4,,t,1,3,357,
,,66842,1,99,55,95,H,91.8,91.4,,,,,t,100,3,357,
,,66842,1,99,55,95,H,91.8,91.4,,77.2,94.2,,t,101,3,357,
1778316186,1023,66842,1,99,56,95,H,77.2,94.2,,69.1,86.3,,t,1,3,357,
364922532,782,19975,0,100,2,96,A,39.2,16.6,,,,,f,4,3,632,
2102069014,1024,44989,1,100,2,96,H,60.8,83.4,15208,,,,f,4,3,357,
1034889947,1025,15208,1,100,11,96,H,60.5,72,66842,73.3,83.3,,f,1,3,357,
,,66842,1,100,13,96,H,73.3,83.3,,,,,f,100,3,357,
,,66842,1,100,13,96,H,73.3,83.3,,70.5,77.3,,f,101,3,357,
2007055891,1026,66842,1,100,14,96,H,70.5,77.3,15207,79.2,8.9,,t,1,3,357,
1955616288,1027,15207,0,100,18,96,H,77.5,5,,100,9.4,,t,1,3,357,
1468402780,783,58893,1,100,22,96,A,-0.4,90.6,,,,,f,5,3,632,
632094341,1028,15207,0,100,22,96,H,100.4,9.4,,,,,f,5,3,357,
1875092219,784,42899,0,100,53,96,A,5.1,57.6,37572,66.4,61.2,,f,1,3,632,
1529985003,785,37572,0,100,58,96,A,65.7,59.6,,,,,f,44,3,632,
825578738,1029,38392,1,100,58,96,H,34.3,40.4,,,,,f,44,3,357,
2074586485,1030,38392,1,100,59,96,H,35,42.1,,,,,f,12,3,357,
491078259,786,19975,0,101,5,97,A,68.3,13.2,,78.1,28,,t,1,3,632,
699735506,1031,38392,1,101,7,97,H,23.2,60.5,44989,,,,f,8,3,357,
1207875842,1032,44989,1,101,9,97,H,33.8,69.6,,,,,f,49,3,357,
1149131194,1033,44989,1,101,9,97,H,33.8,69.6,41316,24.5,80.8,,t,1,3,357,
603100116,1034,41316,0,101,10,97,H,24.5,80.8,,58.2,66.1,,t,1,3,357,
1299876942,787,15312,1,101,12,97,A,44.9,28.9,,,,,f,49,3,632,
2011070330,788,15312,1,101,12,97,A,44.9,28.9,20658,46.3,10,,t,1,3,632,
,,20658,1,101,12,97,A,46.3,10,,,,,t,100,3,632,
773273254,789,20658,1,101,13,97,A,46.3,10,19975,67.1,3.4,,t,1,3,632,
,,19975,1,101,15,97,A,67.1,3.4,,,,,t,100,3,632,
995130299,790,19975,1,101,16,97,A,67.1,3.4,19054,71,3.8,,t,1,3,632,
,,19054,1,101,16,97,A,71,3.8,,,,,t,100,3,632,
1283196317,791,19054,1,101,17,97,A,71,3.8,19975,67.3,3.5,,t,1,3,632,
,,19975,1,101,17,97,A,67.3,3.5,,,,,t,100,3,632,
1797552817,792,19975,1,101,18,97,A,67.3,3.5,32644,58.7,17,,t,1,3,632,
,,32644,1,101,20,97,A,58.7,17,,,,,t,100,3,632,
,,32644,1,101,20,97,A,58.7,17,,60.4,13.1,,t,101,3,632,
356166494,793,32644,1,101,21,97,A,60.4,13.1,19975,66,5.8,,t,1,3,632,
,,19975,1,101,21,97,A,66,5.8,,,,,t,100,3,632,
,,19975,1,101,21,97,A,66,5.8,,66.2,5,,t,101,3,632,
1494678221,794,19975,1,101,22,97,A,66.2,5,19054,70.6,2.9,,t,1,3,632,
,,19054,1,101,25,97,A,70.6,2.9,,63.1,8.9,,t,101,3,632,
,,19054,1,101,25,97,A,70.6,2.9,,,,,t,100,3,632,
293053806,795,19054,1,101,26,97,A,63.1,8.9,28525,40.6,89.9,,t,1,3,632,
,,28525,1,101,30,97,A,40.6,89.9,,,,,t,100,3,632,
1171648189,796,28525,1,101,31,97,A,40.6,89.9,58893,65,95.7,,t,1,3,632,
,,58893,1,101,34,97,A,65,95.7,,67.2,96.8,,t,101,3,632,
,,58893,1,101,34,97,A,65,95.7,,,,,t,100,3,632,
1663672257,797,58893,1,101,35,97,A,67.2,96.8,20153,84.4,45.2,,f,1,3,632,
177342082,798,20153,1,101,40,97,A,0,0,,,,,f,43,3,632,
761926759,801,20153,1,101,41,97,A,91.3,52,,100,58.9,12.5,f,13,3,632,
1453877672,800,20153,0,101,43,97,A,100.8,60.2,,,,,f,5,3,632,
812592792,1035,41316,1,101,43,97,H,-0.8,39.8,20388,,,,f,5,3,357,
169958267,1036,20388,1,101,57,97,H,5.3,41.5,15208,66.4,40.7,,f,1,3,357,
,,15208,1,101,58,97,H,66.4,40.7,,67.4,39.2,,f,101,3,357,
,,15208,1,101,58,97,H,66.4,40.7,,,,,f,100,3,357,
1934347302,1037,15208,1,101,59,97,H,67.4,39.2,69600,73.8,7.1,,t,1,3,357,
,,69600,1,102,0,98,H,73.8,7.1,,,,,t,100,3,357,
,,69600,1,102,0,98,H,73.8,7.1,,75.5,7.3,,t,101,3,357,
117680836,1038,69600,1,102,1,98,H,75.5,7.3,15207,82.6,3.7,,t,1,3,357,
,,15207,1,102,2,98,H,82.6,3.7,,,,,t,100,3,357,
779868126,1039,15207,1,102,3,98,H,82.6,3.7,69600,71.4,8.5,,t,1,3,357,
,,69600,1,102,5,98,H,71.4,8.5,,70.4,7.3,,t,101,3,357,
,,69600,1,102,5,98,H,71.4,8.5,,,,,t,100,3,357,
1508591584,1041,69600,1,102,6,98,H,70.4,7.3,15207,74.8,3.7,,t,1,3,357,
,,15207,1,102,6,98,H,74.8,3.7,,,,,t,100,3,357,
1135693107,1042,15207,1,102,7,98,H,74.8,3.7,69600,83.6,2.3,,t,1,3,357,
,,69600,1,102,9,98,H,83.6,2.3,,81,1.7,,t,101,3,357,
,,69600,1,102,9,98,H,83.6,2.3,,,,,t,100,3,357,
619293181,1043,69600,1,102,10,98,H,81,1.7,15207,76.5,9.8,,t,1,3,357,
,,15207,1,102,14,98,H,76.5,9.8,,72.7,6.4,,t,101,3,357,
,,15207,1,102,14,98,H,76.5,9.8,,,,,t,100,3,357,
25297471,1044,15207,1,102,15,98,H,72.7,6.4,55634,78.6,14,,t,1,3,357,
,,55634,1,102,15,98,H,78.6,14,,,,,t,100,3,357,
379131864,1045,55634,1,102,16,98,H,78.6,14,,76.5,4.3,,t,1,3,357,
1310653643,802,58893,1,102,18,98,A,26,94.9,,,,,f,7,3,632,
173904418,1046,69600,1,102,18,98,H,74,5.1,,,,,f,50,3,357,
1724848863,803,58893,0,102,19,98,A,29.8,101.2,,,,,f,5,3,632,
1958475235,1047,69600,1,102,19,98,H,70.2,-1.2,15207,,,,f,5,3,357,
1197443816,1048,15207,1,102,29,98,H,70.6,0,55634,72,11,,f,1,3,357,
,,55634,1,102,29,98,H,72,11,,,,,f,100,3,357,
649881220,1049,55634,1,102,30,98,H,72,11,15207,70.2,2.8,,t,1,3,357,
,,15207,1,102,32,98,H,70.2,2.8,,,,,t,100,3,357,
,,15207,1,102,32,98,H,70.2,2.8,,69.1,2.9,,t,101,3,357,
1507921005,1050,15207,1,102,33,98,H,69.1,2.9,40691,58.2,2.8,,t,1,3,357,
,,40691,1,102,35,98,H,58.2,2.8,,,,,t,100,3,357,
1933711302,1051,40691,1,102,36,98,H,58.2,2.8,20388,31.8,35.4,,t,1,3,357,
,,20388,1,102,38,98,H,31.8,35.4,,,,,t,100,3,357,
1353614874,1052,20388,1,102,39,98,H,31.8,35.4,38392,39.6,59.1,,t,1,3,357,
,,38392,1,102,41,98,H,39.6,59.1,,43.2,61.2,,t,101,3,357,
,,38392,1,102,41,98,H,39.6,59.1,,,,,t,100,3,357,
1150124383,1053,38392,1,102,42,98,H,43.2,61.2,44989,56.6,75.1,,t,1,3,357,
,,44989,1,102,46,98,H,56.6,75.1,,,,,t,100,3,357,
,,44989,1,102,46,98,H,56.6,75.1,,64.9,80,,t,101,3,357,
376211904,1054,44989,1,102,47,98,H,64.9,80,41316,77.3,96.5,,t,1,3,357,
,,41316,1,102,47,98,H,77.3,96.5,,,,,t,100,3,357,
1324174710,1055,41316,1,102,48,98,H,77.3,96.5,66842,93.7,88.9,,t,1,3,357,
1707596611,1056,66842,0,102,52,98,H,98.1,91.5,,100,79.7,,t,1,3,357,
193027108,804,20658,1,102,54,98,A,-1.4,17,,,,,f,5,3,632,
1333325123,1057,66842,0,102,54,98,H,101.4,83,,,,,f,5,3,357,
1697897738,805,42899,0,103,28,99,A,5,41.5,,78.1,31,,f,1,3,632,
2121780609,1058,38392,1,103,35,99,H,21.9,64.8,41316,27.6,76.1,,t,1,3,357,
,,41316,1,103,36,99,H,27.6,76.1,,,,,t,100,3,357,
1851112439,1059,41316,1,103,37,99,H,27.6,76.1,,44.6,82,,t,1,3,357,
315716626,806,20658,0,103,39,99,A,55.5,14.8,,,,,f,44,3,632,
1509690625,1060,66842,1,103,39,99,H,44.5,85.2,,,,,f,44,3,357,
2031508345,1061,66842,0,103,39,99,H,44.6,82,,63.6,75,,t,1,3,357,
862343797,807,15312,0,103,40,99,A,47.3,11.4,,71.7,26.5,,t,1,3,632,
367099023,1062,15208,1,103,42,99,H,33.7,68.5,41316,31.6,89.4,,t,1,3,357,
291547744,1063,41316,1,103,43,99,H,31.1,91.8,,,,,f,49,3,357,
841577358,1064,41316,1,103,44,99,H,34.3,93,15208,31.8,71.1,,t,1,3,357,
,,15208,1,103,47,99,H,31.8,71.1,,,,,t,100,3,357,
,,15208,1,103,47,99,H,31.8,71.1,,26.4,63.4,,t,101,3,357,
1205413746,1065,15208,1,103,48,99,H,26.4,63.4,40691,29.1,33.6,,t,1,3,357,
